src_ip,src_hostname,src_process,src_service,src_username,dst_ip,dst_hostname,dst_fqdn,port,proto,dst_process,dst_service,dst_username,policy_decision
172.16.3.104,Win-endpoint-8,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.133,acd-dc04-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
172.16.3.105,Win-endpoint-9,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49674,6,lsass.exe,,SYSTEM,allowed
172.16.3.105,Win-endpoint-9,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
172.16.3.105,Win-endpoint-9,System,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,445,6,System,SMB,System,allowed
172.16.3.105,Win-endpoint-9,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
172.16.3.105,Win-endpoint-9,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
172.16.3.105,Win-endpoint-9,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.130,acd-dc03-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
172.16.3.106,Win-endpoint-10,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
172.16.3.106,Win-endpoint-10,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.133,acd-dc04-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
172.16.3.106,Win-endpoint-10,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49677,6,lsass.exe,,SYSTEM,allowed
172.16.3.106,Win-endpoint-10,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49674,6,lsass.exe,,SYSTEM,allowed
172.16.3.106,Win-endpoint-10,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
172.16.3.106,Win-endpoint-10,System,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,445,6,System,SMB,System,allowed
172.16.3.106,Win-endpoint-10,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
172.16.3.106,Win-endpoint-10,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
172.16.3.106,Win-endpoint-10,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.133,acd-dc04-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
172.16.3.107,Mac-endpoint-1,,,,10.0.1.133,acd-dc04-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
172.16.3.107,Mac-endpoint-1,,,,10.0.1.133,acd-dc04-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
172.16.3.108,Mac-endpoint-2,,,,10.0.1.130,acd-dc03-prd,,53,6,lsass.exe,,SYSTEM,allowed
172.16.3.108,Mac-endpoint-2,,,,10.0.1.130,acd-dc03-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
172.16.3.109,Mac-endpoint-3,,,,10.0.1.133,acd-dc04-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
172.16.3.109,Mac-endpoint-3,,,,10.0.1.133,acd-dc04-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
172.16.3.108,Mac-endpoint-2,,,,10.0.1.133,acd-dc04-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
172.16.3.108,Mac-endpoint-2,,,,10.0.1.133,acd-dc04-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
172.16.3.110,Mac-endpoint-4,,,,10.0.1.130,acd-dc03-prd,,53,6,lsass.exe,,SYSTEM,allowed
172.16.3.110,Mac-endpoint-4,,,,10.0.1.130,acd-dc03-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
172.16.3.111,Mac-endpoint-5,,,,10.0.1.133,acd-dc04-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
172.16.3.111,Mac-endpoint-5,,,,10.0.1.133,acd-dc04-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
172.16.3.97,Win-endpoint-1,chrome.exe,,illumio\cdwyer,10.0.2.70,pos-web01-stg,,443,6,httpd,,root,potentially_blocked
172.16.3.98,Win-endpoint-2,chrome.exe,,illumio\rswanson,10.0.2.130,pos-web02-stg,,443,6,httpd,,root,potentially_blocked
172.16.3.99,Win-endpoint-3,chrome.exe,,illumio\bwaytt,10.0.2.135,pos-web03-stg,,443,6,httpd,,root,potentially_blocked
172.16.3.100,Win-endpoint-4,chrome.exe,,illumio\thaverford,10.0.2.6,pos-web04-stg,,443,6,httpd,,root,potentially_blocked
172.16.3.107,Mac-endpoint-1,safari,,illumio\rswanson,10.0.2.7,pos-web05-stg,,443,6,httpd,,root,potentially_blocked
172.16.3.103,Win-endpoint-7,chrome.exe,,illumio\cdwyer,10.0.2.70,pos-web01-stg,,443,6,httpd,,root,potentially_blocked
172.16.3.104,Win-endpoint-8,chrome.exe,,illumio\rswanson,10.0.2.130,pos-web02-stg,,443,6,httpd,,root,potentially_blocked
172.16.3.108,Mac-endpoint-2,safari,,illumio\bwaytt,10.0.2.135,pos-web03-stg,,443,6,httpd,,root,potentially_blocked
172.16.3.110,Mac-endpoint-4,safari,,illumio\thaverford,10.0.2.6,pos-web04-stg,,443,6,httpd,,root,potentially_blocked
172.16.3.111,Mac-endpoint-5,safari,,illumio\rswanson,10.0.2.7,pos-web05-stg,,443,6,httpd,,root,potentially_blocked
172.16.3.97,Win-endpoint-1,chrome.exe,,illumio\rswanson,10.0.0.196,ecm-web03-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.100,Win-endpoint-4,chrome.exe,,illumio\cdwyer,10.0.0.199,ecm-web04-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.103,Win-endpoint-7,chrome.exe,,illumio\rswanson,10.0.0.197,ecm-web02-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.104,Win-endpoint-8,chrome.exe,,illumio\bwaytt,10.0.0.195,ecm-web01-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.100,Win-endpoint-4,chrome.exe,,illumio\rswanson,10.0.0.196,ecm-web03-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.99,Win-endpoint-3,chrome.exe,,illumio\cdwyer,10.0.0.199,ecm-web04-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.98,Win-endpoint-2,chrome.exe,,illumio\rswanson,10.0.0.197,ecm-web02-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.97,Win-endpoint-1,chrome.exe,,illumio\bwaytt,10.0.0.195,ecm-web01-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.97,Win-endpoint-1,chrome.exe,,illumio\bwaytt,10.0.1.204,pay-web01-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.101,Win-endpoint-5,chrome.exe,,illumio\thaverford,10.0.1.198,pay-web02-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.102,Win-endpoint-6,chrome.exe,,illumio\rswanson,10.0.1.70,pay-web05-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.103,Win-endpoint-7,chrome.exe,,illumio\lknope,10.0.1.72,pay-web03-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.104,Win-endpoint-8,chrome.exe,,illumio\cdwyer,10.0.1.86,pay-web04-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.107,Mac-endpoint-1,chrome.exe,,illumio\rswanson,10.0.1.204,pay-web01-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.108,Mac-endpoint-2,safari,,illumio\bwaytt,10.0.1.198,pay-web02-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.109,Mac-endpoint-3,safari,,illumio\thaverford,10.0.1.70,pay-web05-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.110,Mac-endpoint-4,safari,,illumio\rswanson,10.0.1.72,pay-web03-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.111,Mac-endpoint-5,safari,,illumio\lknope,10.0.1.86,pay-web04-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.97,Win-endpoint-1,chrome.exe,,illumio\rswanson,10.0.1.131,swf-web02-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.99,Win-endpoint-3,chrome.exe,,illumio\bwaytt,10.0.1.141,swf-web01-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.100,Win-endpoint-4,chrome.exe,,illumio\rswanson,10.0.1.73,swf-web08-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.97,Win-endpoint-1,chrome.exe,,illumio\cdwyer,10.0.1.67,swf-web07-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.98,Win-endpoint-2,chrome.exe,,illumio\rswanson,10.0.1.76,swf-web06-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.103,Win-endpoint-7,chrome.exe,,illumio\bwaytt,10.0.1.78,swf-web05-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.104,Win-endpoint-8,chrome.exe,,illumio\bwaytt,10.0.1.66,swf-web04-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.103,Win-endpoint-7,chrome.exe,,illumio\thaverford,10.0.1.135,swf-web03-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.97,Win-endpoint-1,chrome.exe,,illumio\lknope,10.0.1.25,ast-web03-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.98,Win-endpoint-2,chrome.exe,,illumio\cdwyer,10.0.1.36,ast-web01-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.99,Win-endpoint-3,chrome.exe,,illumio\rswanson,10.0.1.8,ast-web02-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.100,Win-endpoint-4,chrome.exe,,illumio\cdwyer,10.0.1.25,ast-web03-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.103,Win-endpoint-7,chrome.exe,,illumio\rswanson,10.0.1.36,ast-web01-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.104,Win-endpoint-8,chrome.exe,,illumio\bwaytt,10.0.1.8,ast-web02-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.103,Win-endpoint-7,chrome.exe,,illumio\lknope,,,,,,,,,
172.16.3.104,Win-endpoint-8,chrome.exe,,illumio\cdwyer,10.0.1.25,ast-web03-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.100,Win-endpoint-4,chrome.exe,,illumio\rswanson,10.0.1.36,ast-web01-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.99,Win-endpoint-3,chrome.exe,,illumio\cdwyer,10.0.1.8,ast-web02-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.97,Win-endpoint-1,chrome.exe,,illumio\rswanson,10.0.1.25,ast-web03-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.99,Win-endpoint-3,chrome.exe,,illumio\bwaytt,10.0.1.36,ast-web01-prd,,443,6,httpd,,root,potentially_blocked
172.16.3.98,Win-endpoint-2,chrome.exe,,illumio\cdwyer,10.0.1.8,ast-web02-prd,,443,6,httpd,,root,potentially_blocked
10.0.1.73,swf-web08-prd,tftp,,root,10.0.1.69,swf-gw04-prd,,69,6,,,,potentially_blocked
10.0.1.73,swf-web08-prd,,,,10.0.1.69,swf-gw04-prd,,69,6,tftpd,,root,potentially_blocked
10.0.1.73,swf-web08-prd,tftp,,root,10.0.1.84,swf-gw03-prd,,69,6,,,,potentially_blocked
10.0.1.73,swf-web08-prd,,,,10.0.1.84,swf-gw03-prd,,69,6,tftpd,,root,potentially_blocked
10.0.1.67,swf-web07-prd,tftp,,root,10.0.1.69,swf-gw04-prd,,69,6,,,,potentially_blocked
10.0.1.67,swf-web07-prd,,,,10.0.1.69,swf-gw04-prd,,69,6,tftpd,,root,potentially_blocked
10.0.1.67,swf-web07-prd,tftp,,root,10.0.1.84,swf-gw03-prd,,69,6,,,,potentially_blocked
10.0.1.67,swf-web07-prd,,,,10.0.1.84,swf-gw03-prd,,69,6,tftpd,,root,potentially_blocked
10.0.1.73,swf-web08-prd,telnet,,root,10.0.1.69,swf-gw04-prd,,23,6,,,,potentially_blocked
10.0.1.67,swf-web07-prd,telnet,,root,10.0.1.84,swf-gw03-prd,,23,6,,,,potentially_blocked
10.0.1.67,swf-web07-prd,telnet,,root,10.0.1.69,swf-gw04-prd,,23,6,,,,potentially_blocked
10.0.1.73,swf-web08-prd,telnet,,root,10.0.1.84,swf-gw03-prd,,23,6,,,,potentially_blocked
172.16.3.97,Win-endpoint-1,,,,172.16.3.99,Win-endpoint-3,,5985,6,,,,potentially_blocked
172.16.3.97,Win-endpoint-1,,,,172.16.3.100,Win-endpoint-4,,5985,6,,,,potentially_blocked
172.16.3.98,Win-endpoint-2,,,,172.16.3.103,Win-endpoint-7,,5985,6,,,,potentially_blocked
172.16.3.98,Win-endpoint-2,,,,172.16.3.104,Win-endpoint-8,,5985,6,,,,potentially_blocked
172.16.3.97,Win-endpoint-1,,,,172.16.3.105,Win-endpoint-9,,5985,6,,,,potentially_blocked
172.16.3.105,Win-endpoint-2,,,,172.16.3.106,Win-endpoint-10,,5985,6,,,,potentially_blocked
10.0.2.136,pos-proc03-stg,,,root,10.0.2.132,pos-db04-stg,,20,6,,,,potentially_blocked
10.0.2.136,pos-proc03-stg,,,,10.0.2.132,pos-db04-stg,,20,6,,,root,potentially_blocked
10.0.2.136,pos-proc03-stg,,,root,10.0.2.8,pos-db03-stg,,20,6,,,,potentially_blocked
10.0.2.136,pos-proc03-stg,,,,10.0.2.8,pos-db03-stg,,20,6,,,root,potentially_blocked
10.0.2.136,pos-proc03-stg,,,root,10.0.2.72,pos-db06-stg,,20,6,,,,potentially_blocked
10.0.2.136,pos-proc03-stg,,,,10.0.2.72,pos-db06-stg,,20,6,,,root,potentially_blocked
10.0.2.136,pos-proc03-stg,,,root,10.0.2.72,pos-db06-stg,,21,6,,,,potentially_blocked
10.0.2.136,pos-proc03-stg,,,,10.0.2.72,pos-db06-stg,,21,6,,,root,potentially_blocked
10.0.2.136,pos-proc03-stg,,,root,10.0.2.132,pos-db04-stg,,21,6,,,,potentially_blocked
10.0.2.136,pos-proc03-stg,,,,10.0.2.132,pos-db04-stg,,21,6,,,root,potentially_blocked
10.0.1.35,ast-proc02-prd,java,,,10.0.1.29,ord-db02-prd,,5432,6,postgres,,postgres,potentially_blocked
10.0.1.24,ast-proc01-prd,java,,,10.0.1.18,ord-db01-prd,,5432,6,postgres,,postgres,potentially_blocked
10.0.1.24,ast-proc01-prd,java,,,10.0.1.29,ord-db02-prd,,5432,6,postgres,,postgres,potentially_blocked
10.0.1.35,ast-proc02-prd,java,,,10.0.1.18,ord-db01-prd,,5432,6,postgres,,postgres,potentially_blocked
10.0.1.30,prc-web02-prd,mysqld,,,10.0.1.11,hrm-db02-prd,,3306,6,,,,potentially_blocked
10.0.1.21,prc-web01-prd,,,,10.0.1.13,hrm-db01-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.1.6,prc-web03-prd,mysqld,,,10.0.1.11,hrm-db02-prd,,3306,6,,,,potentially_blocked
10.0.1.6,prc-web03-prd,,,,10.0.1.13,hrm-db01-prd,,3306,6,mysqld,,mysql,potentially_blocked
10.0.1.21,prc-web01-prd,mysqld,,,10.0.1.11,hrm-db02-prd,,3306,6,,,,potentially_blocked
10.0.1.30,prc-web02-prd,,,,10.0.1.13,hrm-db01-prd,,3306,6,mysqld,,mysql,potentially_blocked
192.168.10.126,,,,,10.0.1.147,pacs-01,,104,6,,,,potentially_blocked
192.168.2.224,,,,,10.0.1.147,pacs-01,,104,6,,,,potentially_blocked
10.64.242.51,,,,,10.0.1.147,pacs-01,,104,6,,,,potentially_blocked
10.80.242.31,,,,,10.0.1.147,pacs-01,,104,6,,,,potentially_blocked
10.24.242.32,,,,,10.0.1.147,pacs-01,,104,6,,,,potentially_blocked
10.4.36.92,,,,,10.0.1.147,pacs-01,,104,6,,,,potentially_blocked
192.168.4.130,,,,,10.0.1.147,pacs-01,,104,6,,,,potentially_blocked
192.168.3.200,,,,,10.0.1.147,pacs-01,,104,6,,,,potentially_blocked
10.24.242.84,,,,,10.0.1.147,pacs-01,,104,6,,,,potentially_blocked
10.48.242.180,,,,,10.0.1.147,pacs-01,,104,6,,,,potentially_blocked
192.168.5.115,,,,,10.0.1.147,pacs-01,,104,6,,,,potentially_blocked
10.3.240.68,,,,,10.0.1.147,pacs-01,,104,6,,,,potentially_blocked
192.168.7.198,,,,,10.0.1.147,pacs-01,,104,6,,,,potentially_blocked
192.168.9.84,,,,,10.0.1.147,pacs-01,,104,6,,,,potentially_blocked
10.190.26.120,,,,,10.0.1.147,pacs-01,,104,6,,,,potentially_blocked
10.190.240.115,,,,,10.0.1.147,pacs-01,,104,6,,,,potentially_blocked
10.194.243.121,,,,,10.0.1.147,pacs-01,,104,6,,,,potentially_blocked
192.168.10.126,,,,,10.0.1.148,pacs-02,,104,6,,,,potentially_blocked
192.168.2.224,,,,,10.0.1.148,pacs-02,,104,6,,,,potentially_blocked
10.64.242.51,,,,,10.0.1.148,pacs-02,,104,6,,,,potentially_blocked
10.80.242.31,,,,,10.0.1.148,pacs-02,,104,6,,,,potentially_blocked
10.24.242.32,,,,,10.0.1.148,pacs-02,,104,6,,,,potentially_blocked
10.4.36.92,,,,,10.0.1.148,pacs-02,,104,6,,,,potentially_blocked
192.168.4.130,,,,,10.0.1.148,pacs-02,,104,6,,,,potentially_blocked
192.168.3.200,,,,,10.0.1.148,pacs-02,,104,6,,,,potentially_blocked
10.24.242.84,,,,,10.0.1.148,pacs-02,,104,6,,,,potentially_blocked
10.48.242.180,,,,,10.0.1.148,pacs-02,,104,6,,,,potentially_blocked
192.168.5.115,,,,,10.0.1.148,pacs-02,,104,6,,,,potentially_blocked
10.3.240.68,,,,,10.0.1.148,pacs-02,,104,6,,,,potentially_blocked
192.168.7.198,,,,,10.0.1.148,pacs-02,,104,6,,,,potentially_blocked
192.168.9.84,,,,,10.0.1.148,pacs-02,,104,6,,,,potentially_blocked
10.190.26.120,,,,,10.0.1.148,pacs-02,,104,6,,,,potentially_blocked
10.190.240.115,,,,,10.0.1.148,pacs-02,,104,6,,,,potentially_blocked
10.194.243.121,,,,,10.0.1.148,pacs-02,,104,6,,,,potentially_blocked
192.168.10.126,,,,,10.0.1.147,pacs-01,,2761,6,,,,potentially_blocked
192.168.2.224,,,,,10.0.1.147,pacs-01,,2762,6,,,,potentially_blocked
10.64.242.51,,,,,10.0.1.147,pacs-01,,2761,6,,,,potentially_blocked
10.80.242.31,,,,,10.0.1.147,pacs-01,,2762,6,,,,potentially_blocked
10.24.242.32,,,,,10.0.1.147,pacs-01,,2761,6,,,,potentially_blocked
10.4.36.92,,,,,10.0.1.147,pacs-01,,2762,6,,,,potentially_blocked
192.168.4.130,,,,,10.0.1.147,pacs-01,,2761,6,,,,potentially_blocked
192.168.3.200,,,,,10.0.1.147,pacs-01,,2762,6,,,,potentially_blocked
10.24.242.84,,,,,10.0.1.147,pacs-01,,2761,6,,,,potentially_blocked
10.48.242.180,,,,,10.0.1.147,pacs-01,,2762,6,,,,potentially_blocked
192.168.5.115,,,,,10.0.1.147,pacs-01,,2761,6,,,,potentially_blocked
10.3.240.68,,,,,10.0.1.147,pacs-01,,2762,6,,,,potentially_blocked
192.168.7.198,,,,,10.0.1.147,pacs-01,,2761,6,,,,potentially_blocked
192.168.9.84,,,,,10.0.1.147,pacs-01,,2762,6,,,,potentially_blocked
10.190.26.120,,,,,10.0.1.147,pacs-01,,2761,6,,,,potentially_blocked
10.190.240.115,,,,,10.0.1.147,pacs-01,,2762,6,,,,potentially_blocked
10.194.243.121,,,,,10.0.1.147,pacs-01,,2761,6,,,,potentially_blocked
192.168.10.126,,,,,10.0.1.148,pacs-02,,2762,6,,,,potentially_blocked
192.168.2.224,,,,,10.0.1.148,pacs-02,,2761,6,,,,potentially_blocked
10.64.242.51,,,,,10.0.1.148,pacs-02,,2762,6,,,,potentially_blocked
10.80.242.31,,,,,10.0.1.148,pacs-02,,2761,6,,,,potentially_blocked
10.24.242.32,,,,,10.0.1.148,pacs-02,,2762,6,,,,potentially_blocked
10.4.36.92,,,,,10.0.1.148,pacs-02,,2761,6,,,,potentially_blocked
192.168.4.130,,,,,10.0.1.148,pacs-02,,2762,6,,,,potentially_blocked
192.168.3.200,,,,,10.0.1.148,pacs-02,,2761,6,,,,potentially_blocked
10.24.242.84,,,,,10.0.1.148,pacs-02,,2762,6,,,,potentially_blocked
10.48.242.180,,,,,10.0.1.148,pacs-02,,2761,6,,,,potentially_blocked
192.168.5.115,,,,,10.0.1.148,pacs-02,,2762,6,,,,potentially_blocked
10.3.240.68,,,,,10.0.1.148,pacs-02,,2761,6,,,,potentially_blocked
192.168.7.198,,,,,10.0.1.148,pacs-02,,2762,6,,,,potentially_blocked
192.168.9.84,,,,,10.0.1.148,pacs-02,,2761,6,,,,potentially_blocked
10.190.26.120,,,,,10.0.1.148,pacs-02,,2762,6,,,,potentially_blocked
10.190.240.115,,,,,10.0.1.148,pacs-02,,2761,6,,,,potentially_blocked
10.194.243.121,,,,,10.0.1.148,pacs-02,,2762,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,192.168.10.126,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,192.168.2.224,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,10.64.242.51,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,10.80.242.31,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,10.24.242.32,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,10.4.36.92,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,192.168.4.130,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,192.168.3.200,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,10.24.242.84,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,10.48.242.180,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,192.168.5.115,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,10.3.240.68,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,192.168.7.198,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,192.168.9.84,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,192.168.7.198,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,192.168.5.115,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,10.190.240.115,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,10.194.243.121,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,10.0.1.144,vna-01,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,10.0.1.145,vna-02,,3389,6,,,,potentially_blocked
10.0.1.2,inf-jh01-prd,,,,10.80.242.31,,,3389,6,,,,potentially_blocked
10.0.1.2,inf-jh01-prd,,,,10.24.242.32,,,3389,6,,,,potentially_blocked
10.0.1.2,inf-jh01-prd,,,,10.4.36.92,,,3389,6,,,,potentially_blocked
10.0.1.2,inf-jh01-prd,,,,192.168.4.130,,,3389,6,,,,potentially_blocked
10.0.1.2,inf-jh01-prd,,,,192.168.3.200,,,3389,6,,,,potentially_blocked
10.0.1.2,inf-jh01-prd,,,,10.24.242.84,,,3389,6,,,,potentially_blocked
10.0.1.2,inf-jh01-prd,,,,10.48.242.180,,,3389,6,,,,potentially_blocked
10.0.1.2,inf-jh01-prd,,,,192.168.5.115,,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,10.0.1.147,pacs-01,,3389,6,,,,potentially_blocked
10.0.1.146,img-jump-01,,,,10.0.1.148,pacs-02,,3389,6,,,,potentially_blocked
10.0.1.147,pacs-01,,,,10.0.1.144,vna-01,,104,6,,,,potentially_blocked
10.0.1.147,pacs-01,,,,10.0.1.145,vna-02,,104,6,,,,potentially_blocked
10.0.1.148,pacs-02,,,,10.0.1.144,vna-01,,104,6,,,,potentially_blocked
10.0.1.148,pacs-02,,,,10.0.1.145,vna-02,,104,6,,,,potentially_blocked
172.16.3.97,win-endpoint-1,System,,NT AUTHORITY\SYSTEM,172.16.3.98,win-endpoint-2,,445,6,System,SMB,System,potentially_blocked
172.16.3.97,win-endpoint-1,System,,NT AUTHORITY\SYSTEM,172.16.3.99,win-endpoint-3,,445,6,System,SMB,System,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.1.20,ast-db01-prd,,22,6,sshd,,root,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.1.10,ast-db02-prd,,22,6,sshd,,root,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.1.24,ast-proc01-prd,,22,6,sshd,,root,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.1.35,ast-proc02-prd,,22,6,sshd,,root,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.1.36,ast-web01-prd,,22,6,sshd,,root,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.1.8,ast-web02-prd,,22,6,sshd,,root,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.1.25,ast-web03-prd,,22,6,sshd,,root,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.1.20,ast-db01-prd,,22,6,sshd,,root,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.1.10,ast-db02-prd,,22,6,sshd,,root,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.1.24,ast-proc01-prd,,22,6,sshd,,root,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.1.35,ast-proc02-prd,,22,6,sshd,,root,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.1.36,ast-web01-prd,,22,6,sshd,,root,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.1.8,ast-web02-prd,,22,6,sshd,,root,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.1.25,ast-web03-prd,,22,6,sshd,,root,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.2.66,pos-db01-stg,,22,6,sshd,,root,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.2.2,pos-db02-stg,,22,6,sshd,,root,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.2.8,pos-db03-stg,,22,6,sshd,,root,potentially_blocked
172.16.3.101,win-endpoint-5,putty.exe,,illumio\rswanson,10.0.2.132,pos-db04-stg,,22,6,sshd,,root,potentially_blocked
